0.312243	0.58034	0	0	0.312243	0.58034	0.6	0.6	5.19994	0	
1.17377	0.481082	7.83226	-0.902366	1.17385	0.481073	1.11998	0.600225	5.19943	0.00538996	
1.65096	0.624435	4.77756	1.42922	1.65063	0.62469	1.6399	0.601347	5.19839	0.0179597	
2.17948	0.667172	5.1198	0.753818	2.18882	0.648739	2.1597	0.604086	5.19678	0.0376932	
2.6638	0.684044	4.9447	0.383491	2.65526	0.66598	2.67932	0.609155	5.1945	0.0645654	
3.04971	0.658954	4.24257	-0.0268287	3.01222	0.637046	3.19869	0.617267	5.19147	0.0985415	
3.78517	0.400836	6.27075	-1.69158	3.89365	0.311793	3.71772	0.62913	5.18754	0.139576	
4.33595	0.488891	5.77371	-0.0159762	4.30935	0.578564	4.23632	0.645449	5.18256	0.187614	
4.4968	0.792615	3.06152	1.97215	4.35143	0.899174	4.75437	0.666921	5.17634	0.242587	
5.33363	0.736642	6.51714	0.323468	5.51894	0.648233	5.27175	0.694234	5.16867	0.304413	
6.01251	0.724245	6.69408	0.032095	6.022	0.708619	5.78828	0.728072	5.15932	0.372999	
6.43034	0.891533	5.0558	1.10057	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233	
6.82195	0.788464	4.31359	-0.2873	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999	
7.16736	0.906102	3.75394	0.665843	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123	
7.73737	0.784755	5.02126	-0.557955	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469	
8.24577	0.811498	5.0621	-0.0204695	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843	
8.74765	0.986683	5.03395	1.13366	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037	
9.25456	1.06231	5.05681	0.887894	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082	
9.97381	1.36965	6.44755	2.31112	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794	
10.3448	1.49574	4.66492	1.62722	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701	
10.752	1.50592	4.27857	0.633873	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	
11.4816	1.6029	6.24353	0.852575	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	
11.8635	1.73096	4.66448	1.13132	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	
12.3245	1.79921	4.6292	0.839042	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	
12.6429	2.09952	3.68808	2.24828	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	
13.0678	2.38567	4.05374	2.64759	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	
13.7421	2.63143	5.80457	2.52388	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	
14.2395	2.92698	5.26408	2.80495	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	
14.5404	2.98502	3.79523	1.35637	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	
14.9986	3.40678	4.30769	3.21958	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	
15.4992	3.80332	4.76226	3.70524	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	
15.9769	4.04569	4.77211	2.87073	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	
16.3631	4.41594	4.17917	3.41238	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	
16.6497	4.69511	3.32453	3.00819	16.6039	4.67344	16.613	4.5849	3.74	3.28438	
16.992	5.15533	3.38855	4.04618	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	
17.3002	5.46765	3.18843	3.44513	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	
17.7422	5.67326	3.99105	2.54064	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	
18.1302	6.10708	3.91835	3.71114	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	
18.2955	6.61396	2.44342	4.5953	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	
18.5416	6.84124	2.45457	3.08286	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	
19.0517	7.17467	4.17801	3.24658	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	
19.1317	7.77317	1.97836	5.02984	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	
19.1831	8.16668	1.02501	4.31696	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	
19.3311	8.38272	1.32117	2.91264	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	
19.8639	8.83453	3.93052	3.95812	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	
20.1832	9.40018	3.44971	5.06405	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	
20.2533	9.9082	1.65994	5.07457	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	
20.2316	10.455	0.437518	5.33069	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	
20.3463	11.005	0.899569	5.44076	20.371	11.0109	20.1663	10.864	0.722256	4.7934	
20.3474	11.4003	0.321317	4.47212	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	
20.5534	11.9177	1.45326	4.92896	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	
20.4227	12.4743	-0.34427	5.34443	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	
20.4696	12.9225	0.185576	4.78253	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	
20.2704	13.2288	-1.23279	3.66295	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	
20.2786	13.8134	-0.376357	5.08437	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	
20.1525	14.3331	-0.952667	5.15773	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	
19.8525	14.7926	-2.28587	4.79131	19.781	14.773	19.934	14.6897	-1.30687	4.62805	
19.9181	15.2225	-0.370003	4.47064	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	
19.9048	15.5839	-0.215542	3.91308	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	
19.5805	16.0009	-2.18673	4.07994	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	
19.2701	16.3073	-2.78447	3.41864	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	
19	16.7897	-2.72993	4.33355	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	
18.6438	17.3417	-3.27165	5.10636	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	
18.1578	17.6304	-4.30647	3.66131	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	
18.0846	18.0333	-1.97881	3.90029	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	
17.8978	18.2713	-1.90603	2.9107	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	
17.468	18.6673	-3.46374	3.59371	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	
17.1621	18.9227	-3.20051	2.91648	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	
16.6429	19.094	-4.49701	2.13293	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	
16.2233	19.5369	-4.30109	3.62806	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	
15.8903	19.8779	-3.6686	3.48623	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	
15.4566	20.1947	-4.10439	3.27908	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	
15.1614	20.4603	-3.35378	2.87324	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	
14.7078	20.6447	-4.1237	2.20329	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	
14.1151	20.663	-5.29806	0.887124	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	
13.4988	20.7321	-5.86089	0.760026	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	
13.0569	20.8239	-4.92221	0.862589	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	
12.7931	21.0206	-3.4345	1.58179	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	
12.2692	21.1278	-4.60964	1.24983	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	
11.7143	20.9655	-5.22176	-0.621271	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	
11.3188	21.026	-4.39687	0.177625	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	
10.8874	20.9572	-4.34279	-0.386197	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	
10.2573	21.1338	-5.61757	1.01537	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	
9.91849	21.0458	-4.16593	-0.218585	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	
9.52955	20.9145	-3.98588	-0.931864	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	
8.814	20.8219	-6.04993	-0.927925	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	
8.2192	20.5473	-5.98352	-2.11136	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	
7.81736	20.4205	-4.70385	-1.5622	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	
7.22344	20.3589	-5.50835	-0.946053	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	
