0.312243	0.58034	0	0	0.312243	0.58034	0.6	0.6	5.19994	0	
0.779913	0.722413	6.65259	1.97674	0.862916	0.534212	0.859997	0.600045	5.19975	0.00179686	
1.20586	0.727378	8.88007	0.775419	1.17385	0.481073	1.11998	0.600225	5.19943	0.00538996	
0.817388	0.366139	3.82088	3.03125	0.969149	0.397513	1.37996	0.600629	5.19898	0.0107781	
1.02808	0.525615	3.88558	2.96951	1.65063	0.62469	1.6399	0.601347	5.19839	0.0179597	
1.49696	0.558445	4.97852	1.7247	1.62331	0.499091	1.89982	0.60247	5.19766	0.0269323	
1.75723	0.647585	5.00326	1.70061	2.18882	0.648739	2.1597	0.604086	5.19678	0.0376932	
2.0324	0.661985	5.02811	1.30771	1.96701	0.557117	2.41954	0.606284	5.19573	0.0502389	
2.29265	0.727863	5.04262	1.29056	2.65526	0.66598	2.67932	0.609155	5.1945	0.0645654	
2.65183	0.71452	5.22781	0.794673	2.92034	0.645898	2.93904	0.612786	5.19309	0.080668	
2.9154	0.753352	5.23115	0.788049	3.01222	0.637046	3.19869	0.617267	5.19147	0.0985415	
3.27883	0.665753	5.34915	0.18467	3.56096	0.485311	3.45825	0.622685	5.18963	0.11818	
3.55383	0.670927	5.35912	0.162696	3.89365	0.311793	3.71772	0.62913	5.18754	0.139576	
3.87412	0.667428	5.46043	0.0911004	4.19786	0.698311	3.97708	0.636689	5.18519	0.162724	
4.1505	0.670518	5.46411	0.0839629	4.30935	0.578564	4.23632	0.645449	5.18256	0.187614	
4.4254	0.669982	5.33562	0.0450953	4.61908	0.68951	4.49542	0.655498	5.17962	0.214238	
4.6853	0.676538	5.32836	0.0616919	4.35143	0.899174	4.75437	0.666921	5.17634	0.242587	
4.95059	0.663714	5.12338	-0.0147887	5.20901	0.66599	5.01315	0.679804	5.1727	0.272649	
5.21258	0.662185	5.12894	-0.0190408	5.51894	0.648233	5.27175	0.694234	5.16867	0.304413	
5.4666	0.663307	5.27743	0.00516246	5.22834	0.639362	5.53013	0.710295	5.16422	0.337868	
5.73569	0.664144	5.28224	0.00545414	6.022	0.708619	5.78828	0.728072	5.15932	0.372999	
5.97776	0.572627	5.11228	-0.251676	5.89392	0.373584	6.04618	0.747647	5.15393	0.409793	
6.23469	0.57012	5.1124	-0.225344	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233	
6.49212	0.639788	5.07545	-0.0207999	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305	
6.74641	0.640921	5.07578	-0.015378	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999	
7.00241	0.630218	4.89607	-0.0554451	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269	
7.24478	0.638474	4.89285	-0.0282163	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123	
7.57641	0.67859	5.21599	0.077734	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531	
7.8366	0.683858	5.21529	0.0810647	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469	
8.09441	0.733961	5.0048	0.171532	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915	
8.34281	0.746617	5.0027	0.181053	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843	
8.60896	0.940476	5.25571	0.612389	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226	
8.86944	0.974729	5.25314	0.620691	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037	
9.19369	1.02772	5.27242	0.656233	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245	
9.45391	1.06053	5.26906	0.656675	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082	
9.74586	1.19224	5.27529	0.859484	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873	
10.0096	1.24582	5.27391	0.881571	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794	
10.2582	1.38187	5.00753	1.04004	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841	
10.504	1.43631	5.00264	1.04563	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701	
10.7322	1.52809	4.74066	1.09267	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	
10.9658	1.57633	4.73816	1.0806	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	
11.2489	1.5838	4.91422	1.00217	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	
11.4963	1.63218	4.91624	0.998563	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	
11.7129	1.65246	4.83848	0.938901	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	
11.9514	1.7036	4.83442	0.947348	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	
12.2027	1.84451	4.98348	1.14322	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	
12.4505	1.89455	4.98306	1.13025	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	
