0.201778	0.385989	-2.68215	0	0	0.201778	0.385989	0.359997	0.600041	-4.80025	0.0016588	0
0.216796	0.679579	-2.67731	-0.0223552	-0.000977976	0.218966	0.686146	0.119984	0.600207	-4.80057	0.00497648	0.0971915
-0.114393	0.683418	-3.1121	-0.271439	-0.0290515	-0.0814087	0.49792	-0.120044	0.600581	-4.801	0.00995308	2.57964
-0.273146	0.640049	-3.13393	-0.184736	-0.0431224	-0.306645	0.557228	-0.360093	0.601244	-4.80155	0.0165887	0.68811
-0.588987	0.555408	-4.58506	-0.122486	-0.178278	-0.423231	0.382203	-0.60017	0.602281	-4.80221	0.0248832	5.02959
-0.82616	0.575499	-4.6643	-0.092576	-0.117077	-0.920801	0.498185	-0.840279	0.603774	-4.80296	0.0348368	0.738404
-1.06698	0.606866	-4.7557	-0.117877	-0.247898	-0.999175	0.569138	-1.08042	0.605806	-4.8038	0.0464493	0.268421
-1.28412	0.626328	-4.69071	-0.135476	-0.238328	-1.21709	0.564086	-1.32061	0.608459	-4.80472	0.0597206	0.446265
-1.48276	0.639137	-4.55739	-0.126761	-0.0735782	-1.31575	0.565548	-1.56084	0.611818	-4.8057	0.0746505	0.953978
-1.66398	0.663588	-4.44265	-0.152575	-0.108604	-1.46626	0.627215	-1.80112	0.615965	-4.80673	0.0912385	2.18166
-1.90995	0.660018	-4.53504	-0.091399	0.0994422	-1.76309	0.586975	-2.04145	0.620982	-4.80778	0.109484	1.05761
-2.15912	0.698534	-4.58842	-0.104807	0.0182307	-2.28461	0.787442	-2.28182	0.626953	-4.80884	0.129387	1.26382
-2.44907	0.573869	-4.74242	0.11881	0.668651	-2.50204	0.4664	-2.52225	0.63396	-4.80989	0.150946	5.97752
-2.69284	0.608957	-4.75185	0.0660872	0.418569	-2.7473	0.847233	-2.76273	0.642086	-4.81089	0.174159	3.39049
-2.95262	0.650086	-4.77804	0.0205272	0.23801	-3.65705	0.865703	-3.00325	0.651414	-4.81184	0.199026	6.83217
-3.20829	0.700446	-4.7935	-0.0279161	0.0882175	-3.30883	0.881059	-3.24381	0.662026	-4.8127	0.225545	2.43565
-3.45371	0.664092	-4.81493	0.020238	0.184259	-3.47146	0.613185	-3.48441	0.674004	-4.81344	0.253712	0.458029
-3.70625	0.589635	-4.84973	0.0954902	0.320031	-3.76347	0.400296	-3.72504	0.687432	-4.81403	0.283526	2.34671
-3.94554	0.655375	-4.86781	0.0282471	0.156743	-3.79537	0.758312	-3.9657	0.702391	-4.81445	0.314984	2.6171
-4.22824	0.588495	-4.94482	0.0871256	0.247131	-4.43196	0.438228	-4.20636	0.718963	-4.81465	0.348081	3.60588
-4.47136	0.587176	-4.95034	0.0817422	0.216175	-4.35973	0.613548	-4.44703	0.73723	-4.81461	0.382812	0.325313
-4.71633	0.654803	-4.92438	0.0268152	0.107069	-4.72477	0.881914	-4.68769	0.757274	-4.81428	0.419174	3.19593
-4.94545	0.73115	-4.92425	-0.0279367	0.012365	-4.42669	0.850619	-4.92832	0.779176	-4.81363	0.45716	6.02699
-5.20633	0.730188	-4.94871	-0.0217968	0.020393	-5.28802	0.714213	-5.1689	0.803017	-4.81263	0.496763	0.368979
-5.47115	0.705859	-5.03478	-0.00214066	0.0475006	-5.47463	0.612257	-5.40943	0.828877	-4.81122	0.537976	1.05035
-5.69438	0.808054	-4.97978	-0.0630494	-0.0419595	-5.5629	1.05194	-5.64986	0.856837	-4.80937	0.580791	4.68145
-5.92779	0.904097	-4.86245	-0.112481	-0.107148	-6.29502	1.26514	-5.8902	0.886977	-4.80703	0.625197	6.77812
-6.1253	0.922184	-4.7979	-0.113789	-0.101936	-5.88309	0.886	-6.1304	0.919375	-4.80415	0.671184	3.15035
-6.37552	0.957652	-4.9314	-0.122521	-0.106413	-5.95255	0.944273	-6.37044	0.954111	-4.8007	0.718741	4.70181
-6.64181	0.956574	-4.96266	-0.10958	-0.0827788	-6.75307	0.884443	-6.61028	0.991262	-4.79662	0.767854	0.99232
-6.88296	0.985292	-4.97855	-0.114568	-0.0840184	-6.62052	0.961842	-6.84991	1.03091	-4.79187	0.818509	0.904688
-7.12317	1.07804	-4.97446	-0.15222	-0.125696	-7.10876	1.23352	-7.08928	1.07312	-4.78638	0.87069	1.52905
-7.3735	1.07459	-4.95459	-0.136997	-0.0991231	-7.52937	0.8358	-7.32835	1.11798	-4.78012	0.92438	1.77931
-7.60923	1.12196	-4.94277	-0.148974	-0.107801	-7.56319	1.15044	-7.56709	1.16556	-4.77304	0.979561	0.165604
-7.82684	1.16118	-4.89882	-0.156916	-0.111228	-7.25187	1.11533	-7.80545	1.21593	-4.76506	1.03621	3.88707
-8.05845	1.19523	-4.88335	-0.160735	-0.109258	-8.00209	1.17936	-8.04339	1.26918	-4.75615	1.09431	0.180523
-8.29257	1.298	-4.91555	-0.197067	-0.14646	-8.07459	1.74513	-8.28085	1.32536	-4.74625	1.15383	4.53814
-8.5245	1.33516	-4.90034	-0.19935	-0.140558	-8.47207	1.30248	-8.51779	1.38455	-4.7353	1.21475	0.206733
-8.73473	1.37756	-4.71142	-0.206575	-0.14188	-8.95167	1.35495	-8.75416	1.44681	-4.72324	1.27704	4.72524
-8.96276	1.47206	-4.72025	-0.235374	-0.167681	-8.97275	1.58275	-8.98989	1.51223	-4.71002	1.34067	0.771587
-9.19789	1.50318	-4.81125	-0.230275	-0.150705	-8.71353	1.22502	-9.22493	1.58085	-4.69558	1.40561	5.27422
-9.45343	1.52476	-4.83269	-0.219822	-0.129173	-9.55672	1.45188	-9.45921	1.65276	-4.67987	1.47183	0.921199
-9.702	1.53842	-4.8953	-0.205758	-0.104316	-9.55852	1.10142	-9.69268	1.728	-4.66282	1.53929	3.29505
-9.97384	1.66546	-4.96785	-0.244061	-0.143267	-10.1925	1.86579	-9.92526	1.80665	-4.64437	1.60795	4.90733
-10.1958	1.78959	-4.93556	-0.283092	-0.181594	-10.0357	2.49884	-10.1569	1.88875	-4.62448	1.67776	6.13611
-10.3948	1.88464	-4.89062	-0.307528	-0.200061	-10.2047	1.92272	-10.3875	1.97438	-4.60307	1.7487	2.02851
-10.6516	1.97463	-5.00924	-0.320152	-0.201258	-10.746	2.16649	-10.6169	2.06357	-4.58009	1.82071	1.76143
-10.8838	2.03211	-4.99285	-0.320352	-0.189692	-10.8445	1.97723	-10.8452	2.15639	-4.55549	1.89375	0.26559
-11.1095	2.1299	-4.99803	-0.339114	-0.200471	-10.8211	2.33578	-11.0722	2.25288	-4.52921	1.96776	1.3408
-11.2949	2.2797	-4.95882	-0.384895	-0.242876	-11.0683	2.3968	-11.2979	2.35309	-4.50118	2.04269	3.73062
-11.5342	2.37092	-4.99141	-0.393645	-0.238155	-11.6414	2.33697	-11.5221	2.45707	-4.47136	2.11849	0.223755
-11.7659	2.5135	-5.01956	-0.425777	-0.261739	-11.81	2.61859	-11.7448	2.56486	-4.43968	2.1951	0.794448
-12.0191	2.63636	-5.13721	-0.440569	-0.26076	-12.1673	2.93299	-11.9658	2.6765	-4.4061	2.27246	2.15285
-12.2565	2.77062	-5.1603	-0.46301	-0.271631	-12.3079	2.82794	-12.1851	2.79202	-4.37055	2.35051	0.336945
-12.4921	2.86515	-5.1377	-0.466675	-0.260695	-12.6907	2.51318	-12.4026	2.91145	-4.333	2.42918	1.27417
-12.7017	3.02995	-5.14532	-0.503271	-0.288217	-12.6407	3.12177	-12.6182	3.03483	-4.29338	2.5084	0.786065
-12.9234	3.16592	-5.15477	-0.52229	-0.293349	-12.8479	3.34065	-12.8317	3.16218	-4.25165	2.5881	0.251123
-13.1179	3.34357	-5.15415	-0.561655	-0.322194	-13.0124	3.4261	-13.0431	3.29353	-4.20776	2.66821	1.10117
-13.3059	3.46791	-5.08657	-0.577735	-0.323526	-12.7477	3.16125	-13.2522	3.42888	-4.16167	2.74865	4.67837
-13.4897	3.60507	-5.04791	-0.597574	-0.328032	-13.3393	3.57168	-13.459	3.56827	-4.11333	2.82935	1.24543
-13.7153	3.77625	-5.11919	-0.620391	-0.333801	-13.9985	4.35452	-13.6633	3.71169	-4.0627	2.91022	3.5997
-13.9187	3.88245	-5.07525	-0.619918	-0.314116	-13.8581	3.77748	-13.865	3.85915	-4.00974	2.99118	0.86801
-14.1074	4.05717	-5.05085	-0.650957	-0.333806	-13.9436	4.59359	-14.064	4.01066	-3.95441	3.07214	1.89366
-14.2979	4.21013	-5.03854	-0.668844	-0.335261	-14.2501	4.19728	-14.2602	4.16622	-3.89669	3.15303	0.1284
-14.5164	4.38159	-5.07006	-0.686752	-0.337102	-15.1095	4.72468	-14.4535	4.32581	-3.83653	3.23373	5.27026
-14.6995	4.57521	-5.08854	-0.718189	-0.353919	-14.6748	4.63724	-14.6436	4.48943	-3.77392	3.31417	0.296844
-14.8915	4.74569	-5.08817	-0.736287	-0.354758	-14.98	4.78418	-14.8306	4.65706	-3.70883	3.39425	0.110336
-15.0404	4.91264	-5.03916	-0.760808	-0.362792	-14.8394	4.85714	-15.0143	4.82869	-3.64123	3.47388	2.28277
-15.2129	5.07502	-5.00335	-0.777094	-0.361826	-15.1197	4.75476	-15.1945	5.00428	-3.5711	3.55294	0.799466
-15.3966	5.274	-5.03647	-0.801477	-0.368968	-15.4595	5.33623	-15.3712	5.1838	-3.49844	3.63135	0.429339
-15.5472	5.47717	-4.98092	-0.837939	-0.395148	-15.4323	6.03152	-15.5441	5.36723	-3.42323	3.70901	2.22781
-15.751	5.59203	-4.9361	-0.822075	-0.354378	-15.8636	5.46187	-15.7133	5.55452	-3.34546	3.78581	1.9288
-15.9149	5.75297	-4.91979	-0.831894	-0.344189	-15.7856	5.16246	-15.8785	5.74562	-3.26513	3.86164	2.26344
-16.048	5.94077	-4.89452	-0.858986	-0.355521	-15.899	5.91441	-16.0396	5.94048	-3.18223	3.9364	1.21472
-16.2053	6.11841	-4.85224	-0.87657	-0.358443	-16.4427	5.87663	-16.1965	6.13906	-3.09679	4.00999	0.822782
-16.3399	6.35834	-4.90096	-0.91739	-0.384512	-16.3132	6.46809	-16.3491	6.34128	-3.00879	4.08229	0.843852
-16.4737	6.51738	-4.80886	-0.931242	-0.382068	-16.473	5.43254	-16.4972	6.54708	-2.91826	4.1532	5.78276
-16.6335	6.70845	-4.82172	-0.943966	-0.374845	-16.7212	6.72454	-16.6407	6.75639	-2.82522	4.22261	0.423276
-16.7887	6.91623	-4.88325	-0.958374	-0.366178	-16.8736	7.23338	-16.7795	6.96912	-2.72968	4.29042	1.01331
-16.984	7.15222	-4.98116	-0.970555	-0.359303	-17.312	7.32125	-16.9135	7.18521	-2.63167	4.3565	7.14801
-17.0991	7.37279	-4.92961	-1.00568	-0.385243	-16.9134	7.89837	-17.0425	7.40456	-2.53122	4.42077	1.82715
-17.1958	7.64016	-4.98485	-1.05293	-0.416789	-17.1166	7.75043	-17.1665	7.62707	-2.42838	4.4831	1.22006
-17.3303	7.84001	-5.00498	-1.05963	-0.395536	-17.3858	7.23331	-17.2852	7.85264	-2.32317	4.54339	1.88918
-17.4508	7.9947	-4.91057	-1.06061	-0.3745	-17.3617	7.8192	-17.3986	8.08118	-2.21565	4.60153	2.22326
-17.5538	8.23126	-4.91549	-1.09212	-0.391186	-17.2143	9.0337	-17.5066	8.31257	-2.10586	4.65742	2.41125
-17.6939	8.45719	-4.94629	-1.10389	-0.38251	-17.8436	8.51915	-17.6091	8.54669	-1.99386	4.71095	1.38115
-17.7672	8.66088	-4.83842	-1.13728	-0.407119	-17.5099	8.1616	-17.7059	8.78343	-1.87971	4.76202	3.83751
-17.8338	8.94509	-4.91574	-1.18525	-0.43788	-17.7757	9.07777	-17.797	9.02267	-1.76348	4.81052	1.39275
-17.9005	9.19148	-4.86956	-1.22852	-0.472658	-17.8359	9.90657	-17.8822	9.26426	-1.64522	4.85637	3.4782
-17.9073	9.50576	-4.96335	-1.29738	-0.522629	-17.7006	9.64203	-17.9614	9.50807	-1.52502	4.89946	3.89523
-17.967	9.75979	-4.98043	-1.32908	-0.529774	-17.8028	10.3244	-18.0346	9.75398	-1.40296	4.9397	1.09989
