0.312243	0.58034	0	0	0	0.312243	0.58034	0.6	0.6	5.19994	0	0
0.73552	0.62965	7.19944	-1.81993e-17	3.51938e-17	0.862916	0.534212	0.859997	0.600045	5.19975	0.00179686	74.7788
1.1605	0.494955	7.2025	-0.127224	-0.0118563	1.17385	0.481073	1.11998	0.600225	5.19943	0.00538996	0.221198
1.25809	0.533056	7.18786	0.122934	0.0306612	0.969149	0.397513	1.37996	0.600629	5.19898	0.0107781	1.82472
1.61574	0.595373	7.20123	0.161666	0.0462141	1.65063	0.62469	1.6399	0.601347	5.19839	0.0179597	0.167748
1.85108	0.561707	6.01765	0.0247388	-0.236206	1.62331	0.499091	1.89982	0.60247	5.19766	0.0269323	7.78027
2.16321	0.590984	6.01714	0.039476	-0.180117	2.18882	0.648739	2.1597	0.604086	5.19678	0.0376932	0.255087
2.3792	0.636625	5.62243	0.0538836	-0.356145	1.96701	0.557117	2.41954	0.606284	5.19573	0.0502389	6.44342
2.65706	0.65341	5.61941	0.0423864	-0.332481	2.65526	0.66598	2.67932	0.609155	5.1945	0.0645654	0.00983202
2.92357	0.646701	5.55606	-0.00659465	-0.491684	2.92034	0.645898	2.93904	0.612786	5.19309	0.080668	0.478651
3.16006	0.641816	5.51252	-0.0201796	-0.454503	3.01222	0.637046	3.19869	0.617267	5.19147	0.0985415	1.22488
3.44534	0.537795	5.54283	-0.168192	-0.865576	3.56096	0.485311	3.45825	0.622685	5.18963	0.11818	1.24477
3.74833	0.425863	5.60408	-0.285332	-1.07942	3.89365	0.311793	3.71772	0.62913	5.18754	0.139576	2.03462
4.02965	0.509316	5.56408	-0.150101	-0.561046	4.19786	0.698311	3.97708	0.636689	5.18519	0.162724	4.19765
4.3039	0.5008	5.54832	-0.143327	-0.477351	4.30935	0.578564	4.23632	0.645449	5.18256	0.187614	0.398116
4.56592	0.533732	5.48625	-0.106685	-0.349585	4.61908	0.68951	4.49542	0.655498	5.17962	0.214238	2.26549
4.75904	0.636863	5.34717	-0.0095459	-0.113054	4.35143	0.899174	4.75437	0.666921	5.17634	0.242587	13.4287
5.0131	0.633137	5.30509	-0.0203363	-0.126395	5.20901	0.66599	5.01315	0.679804	5.1727	0.272649	2.4453
5.31443	0.633015	5.3438	-0.0229109	-0.118925	5.51894	0.648233	5.27175	0.694234	5.16867	0.304413	2.2111
5.57177	0.641509	5.33853	-0.0158748	-0.0951131	5.22834	0.639362	5.53013	0.710295	5.16422	0.337868	1.63905
5.86469	0.660231	5.36243	-0.00494808	-0.0688898	6.022	0.708619	5.78828	0.728072	5.15932	0.372999	1.44289
6.11032	0.584714	5.33429	-0.0596129	-0.152606	5.89392	0.373584	6.04618	0.747647	5.15393	0.409793	4.09789
6.36872	0.699655	5.31023	0.0158547	-0.0259137	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233	4.25863
6.62233	0.729373	5.28808	0.0289098	-0.00577911	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305	1.12662
6.87169	0.730016	5.27495	0.0248456	-0.0109999	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999	0.42969
7.12178	0.711019	5.24917	0.00762927	-0.0357396	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269	4.31992
7.348	0.796863	5.21215	0.0523027	0.0262938	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123	4.0488
7.63267	0.808798	5.23979	0.0529003	0.0256903	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531	3.09
7.88324	0.789672	5.23131	0.0372991	0.00439901	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469	0.631385
8.13943	0.805628	5.21906	0.0392632	0.00514218	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915	3.19672
8.3799	0.82554	5.20241	0.0447075	0.0117309	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843	0.906223
8.64096	0.911727	5.20932	0.082631	0.0583258	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226	6.35828
8.87926	0.972423	5.19303	0.104625	0.0815489	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037	1.3002
9.16183	1.01021	5.21311	0.112856	0.0861618	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245	6.16451
9.40002	1.04556	5.19771	0.120367	0.0903235	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082	1.05655
9.67235	1.11583	5.21143	0.142228	0.11065	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873	4.29689
9.9385	1.24371	5.22218	0.188789	0.159014	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794	3.20915
10.1937	1.33221	5.22063	0.21535	0.182567	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841	4.79213
10.4228	1.41608	5.20498	0.238095	0.199404	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701	1.66835
10.6671	1.50446	5.19752	0.262737	0.220606	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	5.02197
10.8993	1.54134	5.1823	0.260846	0.206207	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	1.86531
11.1604	1.59421	5.18802	0.263439	0.196622	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	1.37336
11.4325	1.6413	5.1996	0.261729	0.182122	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	1.27148
11.672	1.70498	5.19078	0.271142	0.184925	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	1.57356
11.9062	1.77222	5.18109	0.280425	0.185669	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	0.842863
12.155	1.8606	5.18429	0.295695	0.191437	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	0.907312
12.4003	1.89284	5.17655	0.286067	0.169227	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	1.02191
12.6505	1.95318	5.17666	0.287132	0.158889	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	0.793876
12.8561	2.08897	5.16278	0.326807	0.197563	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	4.14883
13.1079	2.18796	5.17068	0.339516	0.196686	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701	3.19479
13.3139	2.33083	5.16004	0.378165	0.231655	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	3.09811
13.512	2.48805	5.14793	0.426336	0.282414	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	11.9189
13.7539	2.59926	5.15292	0.440535	0.281946	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	0.363871
13.9769	2.72	5.14998	0.461935	0.293365	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	0.521779
14.1995	2.86785	5.15278	0.49078	0.30953	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	0.350918
14.4395	2.97059	5.15556	0.491098	0.285889	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	1.24795
14.655	3.05423	5.14262	0.491723	0.272162	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	2.96902
14.8769	3.19784	5.14548	0.511008	0.273986	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	3.73155
15.0765	3.38311	5.14752	0.55228	0.305473	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	1.16385
15.2868	3.54713	5.15037	0.582426	0.325595	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	2.35639
15.4915	3.72695	5.15486	0.614455	0.342766	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	0.665806
15.705	3.86205	5.15319	0.624662	0.334781	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0.953163
15.9223	4.0049	5.15481	0.63559	0.327787	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.161676
16.121	4.17433	5.15599	0.664932	0.350041	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	1.68082
16.3131	4.36222	5.15924	0.694104	0.362452	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	0.412086
16.5208	4.52036	5.16104	0.704998	0.352064	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0.641816
16.7013	4.69607	5.1578	0.728967	0.360121	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.499204
16.8598	4.9087	5.15822	0.782323	0.4182	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	4.99299
17.0222	5.12402	5.16042	0.818325	0.434432	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	0.512763
17.1932	5.31007	5.15893	0.844187	0.445421	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	1.98163
17.3578	5.4969	5.15559	0.865851	0.445903	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	0.410059
17.514	5.69178	5.15313	0.896365	0.46448	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	3.89589
17.7169	5.8298	5.14797	0.88872	0.432605	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	2.80276
