0.312243	0.58034	0	0	0.312243	0.58034	0.6	0.6	5.19994	0	
0.752582	0.671617	6.65069	1.97321	0.862916	0.534212	0.859997	0.600045	5.19975	0.00179686	
1.17166	0.490847	10.3023	-0.0373724	1.17385	0.481073	1.11998	0.600225	5.19943	0.00538996	
1.28361	0.580909	6.20337	0.868047	0.969149	0.397513	1.37996	0.600629	5.19898	0.0107781	
1.62854	0.625776	6.37805	0.771328	1.65063	0.62469	1.6399	0.601347	5.19839	0.0179597	
1.93014	0.606807	6.16872	0.271341	1.62331	0.499091	1.89982	0.60247	5.19766	0.0269323	
2.21639	0.623143	6.09318	0.31394	2.18882	0.648739	2.1597	0.604086	5.19678	0.0376932	
2.47863	0.668969	5.94081	0.48172	1.96701	0.557117	2.41954	0.606284	5.19573	0.0502389	
2.71997	0.678907	5.77339	0.4435	2.65526	0.66598	2.67932	0.609155	5.1945	0.0645654	
2.9984	0.681407	5.71529	0.354176	2.92034	0.645898	2.93904	0.612786	5.19309	0.080668	
3.16811	0.66938	5.41116	0.277316	3.01222	0.637046	3.19869	0.617267	5.19147	0.0985415	
3.44466	0.600739	5.40613	-0.0367179	3.56096	0.485311	3.45825	0.622685	5.18963	0.11818	
3.77133	0.542263	5.54176	-0.258455	3.89365	0.311793	3.71772	0.62913	5.18754	0.139576	
4.04765	0.574744	5.53815	-0.100089	4.19786	0.698311	3.97708	0.636689	5.18519	0.162724	
4.31912	0.571344	5.52484	-0.0933243	4.30935	0.578564	4.23632	0.645449	5.18256	0.187614	
4.58748	0.598245	5.48602	0.0113951	4.61908	0.68951	4.49542	0.655498	5.17962	0.214238	
4.68042	0.663014	5.03606	0.255927	4.35143	0.899174	4.75437	0.666921	5.17634	0.242587	
4.93219	0.664198	5.02659	0.216723	5.20901	0.66599	5.01315	0.679804	5.1727	0.272649	
5.30534	0.673543	5.32959	0.194776	5.51894	0.648233	5.27175	0.694234	5.16867	0.304413	
5.57136	0.682765	5.33418	0.193944	5.22834	0.639362	5.53013	0.710295	5.16422	0.337868	
5.90517	0.699253	5.502	0.207937	6.022	0.708619	5.78828	0.728072	5.15932	0.372999	
6.17472	0.646131	5.46068	0.00677056	5.89392	0.373584	6.04618	0.747647	5.15393	0.409793	
6.41223	0.734721	5.36628	0.280582	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233	
6.67246	0.765042	5.3268	0.328819	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305	
6.88121	0.759578	5.1825	0.266793	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999	
7.1351	0.74635	5.14335	0.184319	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269	
7.30034	0.818399	4.90868	0.375303	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123	
7.55963	0.827372	4.97164	0.348683	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531	
7.80658	0.803688	4.96915	0.228695	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469	
8.05335	0.819658	4.95362	0.240917	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915	
8.28166	0.834398	4.90468	0.249521	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843	
8.5309	0.922635	4.94644	0.472761	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226	
8.76677	0.981129	4.91644	0.573006	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037	
9.02289	1.01481	4.95683	0.588718	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245	
9.26528	1.04591	4.94302	0.59365	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082	
9.51781	1.11639	4.97187	0.712056	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873	
9.87001	1.25632	5.22948	1.00274	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794	
10.1216	1.34053	5.17742	1.09668	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841	
10.3325	1.41812	5.05571	1.16206	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701	
10.5754	1.49131	4.99939	1.20082	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	
10.7909	1.51545	4.91385	1.10208	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	
11.0438	1.5542	4.93894	1.0567	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	
11.3992	1.60973	5.21213	1.06045	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	
11.6523	1.65364	5.17136	1.03209	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	
11.8625	1.72045	5.04879	1.0756	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	
12.1135	1.80197	5.05048	1.1539	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	
12.3502	1.83125	5.01162	1.0764	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	
12.6047	1.87861	5.0319	1.05984	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	
12.7592	2.02378	4.78402	1.3151	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	
13.0035	2.12571	4.82121	1.41921	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701	
13.1865	2.27673	4.67215	1.63942	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	
13.4004	2.41358	4.60133	1.78843	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	
13.7055	2.54882	4.78869	1.9106	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	
13.9389	2.64995	4.76035	1.92385	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	
14.1886	2.821	4.78692	2.12654	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	
14.4315	2.92357	4.80214	2.11729	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	
14.5951	2.98333	4.61086	1.99519	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	
14.8203	3.1295	4.607	2.12508	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	
15.0405	3.34041	4.57679	2.40806	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	
15.2587	3.49043	4.53187	2.48581	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	
15.4982	3.69763	4.561	2.70874	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	
15.7256	3.813	4.54609	2.65053	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	
15.9616	3.9669	4.5671	2.70769	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	
16.1793	4.1025	4.50626	2.70019	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	
16.3763	4.31876	4.43101	2.91938	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	
16.5942	4.46247	4.40639	2.90927	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	
16.7366	4.63495	4.20807	2.98474	16.6039	4.67344	16.613	4.5849	3.74	3.28438	
16.9289	4.79128	4.11498	2.99169	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	
17.0814	5.04753	3.97502	3.27919	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	
17.2775	5.18794	3.94443	3.20781	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	
17.4057	5.38393	3.76806	3.30577	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	
17.5934	5.51831	3.74259	3.21405	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	
17.7828	5.6577	3.74934	3.15711	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	
17.957	5.82032	3.68249	3.16002	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	
18.1339	6.05364	3.66019	3.36102	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	
18.3032	6.2379	3.60156	3.39787	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	
18.3822	6.51002	3.34021	3.67439	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	
18.5372	6.70131	3.2844	3.68656	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289	
18.6438	6.83791	3.14108	3.56236	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	
18.798	7.02188	3.12955	3.57692	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672	
19.0248	7.19189	3.30854	3.5502	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	
19.1705	7.36977	3.21759	3.53673	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737	
19.2101	7.677	2.90248	3.8883	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	
19.3508	7.86406	2.87428	3.86173	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017	
19.3592	8.08946	2.52906	3.95391	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	
19.4804	8.28718	2.51105	3.95234	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445	
19.512	8.41812	2.27642	3.78062	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	
19.625	8.59903	2.26474	3.75436	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956	
19.8357	8.82427	2.51	3.84861	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	
19.9444	9.0254	2.43634	3.85938	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488	
20.097	9.31211	2.5087	4.10537	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	
20.1988	9.51924	2.39974	4.08907	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984	
20.2561	9.79875	2.23558	4.29037	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	
20.3373	10.0509	2.13002	4.38112	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389	
20.3373	10.3521	1.85388	4.60323	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	
20.4063	10.584	1.74824	4.58633	19.6775	10.803	20.1271	10.6247	0.845742	4.77652	
20.445	10.8928	1.61889	4.79818	20.371	11.0109	20.1663	10.864	0.722256	4.7934	
20.4961	11.1586	1.50903	4.85249	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727	
20.4768	11.3843	1.26871	4.81317	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	
20.5018	11.6343	1.10779	4.80594	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575	
20.5775	11.9002	1.15778	4.87209	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	
20.6229	12.141	1.10591	4.85363	19.966	11.9688	20.2687	12.0692	0.093487	4.83159	
20.5442	12.4336	0.760084	4.99213	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	
20.5595	12.6709	0.646546	4.92624	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451	
20.557	12.909	0.557873	4.90681	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	
20.5819	13.1271	0.512054	4.80884	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428	
20.455	13.2967	0.127092	4.63228	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	
20.4476	13.5272	0.0694616	4.61556	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072	
20.401	13.8116	-0.0625539	4.75864	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	
20.3889	14.032	-0.121717	4.68694	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	
20.2828	14.2984	-0.380567	4.7768	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	
20.2481	14.5312	-0.451143	4.73987	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	
20.0569	14.7779	-0.884323	4.77522	19.781	14.773	19.934	14.6897	-1.30687	4.62805	
20.0152	14.9953	-0.893768	4.70502	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	
19.9901	15.2198	-0.842756	4.67595	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	
19.928	15.4324	-0.961774	4.56779	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	
19.8944	15.6187	-0.921109	4.45745	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	
19.8431	15.8193	-0.969213	4.36995	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	
19.6733	16.0328	-1.28103	4.36435	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	
19.5981	16.2436	-1.33197	4.32666	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	
19.4229	16.3925	-1.60633	4.15808	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	
19.3362	16.5866	-1.65136	4.09703	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	
19.1568	16.8144	-1.90238	4.16248	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	
19.038	17.0165	-2.0174	4.10031	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	
18.8106	17.2899	-2.34904	4.28549	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	
18.6962	17.495	-2.34581	4.25612	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	
18.3987	17.6571	-2.80704	4.13571	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	
